EmployeeID,Age,Gender,Department,JobRole,EducationField,MonthlyIncome,YearsAtCompany,TotalWorkingYears,JobSatisfaction,WorkLifeBalance,Attrition
4278,25,Male,Operations,Operations Executive,Medical,29555,4,4,3,1,No
4279,59,Female,IT,Developer,Life Sciences,101870,11,26,3,3,No
4280,40,Female,IT,Developer,Marketing,144170,7,15,4,4,No
4281,44,Female,Sales,Sales Manager,Marketing,136309,13,20,3,4,No
4282,35,Female,Marketing,Marketing Manager,Life Sciences,82262,5,12,2,3,No
4283,57,Male,HR,HR Executive,Technical Degree,132235,1,21,4,3,No
4284,40,Female,Sales,Sales Executive,Human Resources,142527,6,6,4,2,No
4285,48,Male,Marketing,Marketing Executive,Finance,47740,1,12,1,4,No
4286,36,Male,Finance,Analyst,Life Sciences,140719,13,14,3,2,No
4287,54,Female,HR,HR Executive,Finance,100298,8,14,1,2,No
4288,56,Female,Sales,Sales Manager,Human Resources,57593,4,30,1,1,No
4289,22,Male,IT,Data Analyst,Finance,91935,1,1,4,4,No
4290,28,Male,Finance,Finance Manager,Life Sciences,116485,4,6,4,3,No
4291,46,Female,Marketing,Marketing Executive,Finance,110672,16,24,2,4,No
4292,21,Female,Marketing,Marketing Executive,Human Resources,168869,1,1,2,1,Yes
4293,46,Male,Operations,Operations Executive,Finance,27562,11,24,1,3,No
4294,39,Male,HR,HR Manager,Technical Degree,170685,12,14,2,4,Yes
4295,23,Male,Marketing,Marketing Manager,Finance,138752,3,3,2,1,No
4296,33,Male,Sales,Sales Executive,Finance,64768,7,8,2,1,No
4297,54,Female,HR,HR Executive,Human Resources,173815,7,15,1,1,No
4298,51,Female,Finance,Analyst,Finance,131724,6,23,1,2,No
4299,52,Male,HR,HR Executive,Finance,171346,17,20,1,3,No
4300,44,Female,Operations,Operations Executive,Human Resources,90292,16,24,1,2,Yes
4301,24,Female,Sales,Sales Manager,Medical,157030,1,2,3,1,No
4302,21,Female,IT,IT Manager,Medical,106204,0,1,1,4,Yes
4303,21,Male,Operations,Operations Executive,Marketing,90059,1,1,1,4,No
4304,49,Male,Operations,Operations Executive,Medical,83037,19,29,3,2,No
4305,49,Male,HR,HR Executive,Medical,50272,20,28,3,4,No
4306,47,Male,Finance,Analyst,Finance,63966,18,26,2,2,Yes
4307,27,Female,Finance,Finance Manager,Human Resources,138197,1,3,2,2,No
4308,25,Female,Operations,Operations Executive,Finance,126113,5,5,4,1,No
4309,56,Male,Sales,Sales Executive,Life Sciences,102294,0,16,4,1,No
4310,47,Female,Operations,Operations Executive,Marketing,168785,4,13,4,3,No
4311,55,Male,HR,HR Manager,Human Resources,43408,20,33,4,2,No
4312,22,Female,IT,IT Manager,Medical,74344,2,2,3,1,No
4313,48,Female,Operations,Operations Executive,Finance,101487,11,26,1,4,No
4314,46,Female,HR,HR Manager,Technical Degree,149682,7,14,3,4,No
4315,51,Female,HR,HR Manager,Technical Degree,155014,14,29,3,2,No
4316,47,Male,Operations,Operations Executive,Marketing,159495,2,19,2,4,No
4317,23,Female,Operations,Operations Manager,Human Resources,95431,2,2,3,3,Yes
4318,30,Male,IT,Developer,Human Resources,160537,1,8,2,3,No
4319,35,Male,Sales,Sales Executive,Technical Degree,79610,14,15,2,3,Yes
4320,37,Male,HR,HR Manager,Life Sciences,139568,2,7,1,4,No
4321,27,Male,Operations,Operations Manager,Marketing,155030,7,7,2,2,No
4322,23,Male,Operations,Operations Manager,Life Sciences,148456,1,3,3,3,Yes
4323,49,Male,IT,BI Analyst,Finance,108713,11,22,4,3,No
4324,21,Female,HR,HR Executive,Technical Degree,114359,1,1,4,1,No
4325,54,Male,IT,Data Analyst,Life Sciences,99409,20,32,1,1,No
4326,45,Female,Marketing,Marketing Manager,Human Resources,42521,3,16,3,2,No
4327,31,Male,IT,Developer,Medical,123179,4,8,4,4,No
4328,34,Female,Sales,Sales Manager,Technical Degree,126467,3,14,4,3,No
4329,45,Male,IT,Developer,Marketing,95338,17,20,2,4,Yes
4330,40,Male,Operations,Operations Executive,Medical,179241,19,20,4,4,No
4331,54,Male,IT,BI Analyst,Human Resources,100614,17,18,1,3,No
4332,54,Female,HR,HR Manager,Life Sciences,112462,14,22,1,2,No
4333,49,Female,Operations,Operations Executive,Technical Degree,68179,19,19,2,2,No
4334,31,Male,HR,HR Executive,Life Sciences,97005,1,4,3,3,No
4335,42,Male,IT,Data Analyst,Human Resources,171018,12,18,4,2,No
4336,47,Female,Marketing,Marketing Executive,Life Sciences,163118,11,25,2,4,No
4337,27,Female,Sales,Sales Manager,Medical,152318,3,6,4,4,No
4338,29,Female,Finance,Analyst,Human Resources,125409,2,6,4,2,No
4339,49,Male,Finance,Finance Manager,Marketing,59650,18,19,1,3,No
4340,40,Female,Operations,Operations Manager,Human Resources,163496,6,14,2,4,No
4341,28,Female,Operations,Operations Manager,Medical,126883,3,8,4,4,No
4342,59,Male,Operations,Operations Manager,Technical Degree,150548,0,33,4,2,No
4343,41,Female,Sales,Sales Executive,Human Resources,99790,18,18,1,3,No
4344,50,Male,Finance,Analyst,Human Resources,61099,1,15,3,3,No
4345,25,Male,Operations,Operations Manager,Medical,112568,0,4,3,4,No
4346,24,Female,IT,BI Analyst,Life Sciences,48689,3,4,2,1,No
4347,55,Male,HR,HR Manager,Finance,33123,5,22,2,3,No
4348,55,Male,Sales,Sales Manager,Marketing,145337,15,30,1,4,No
4349,59,Female,Operations,Operations Executive,Finance,109491,20,25,4,4,No
4350,36,Male,Finance,Finance Manager,Human Resources,150619,2,14,4,1,No
4351,54,Female,IT,IT Manager,Marketing,130841,13,15,2,2,No
4352,36,Female,Operations,Operations Executive,Technical Degree,62332,0,6,4,2,No
4353,46,Female,Sales,Sales Manager,Marketing,97562,12,17,4,4,Yes
4354,38,Male,IT,BI Analyst,Finance,172625,7,11,3,3,Yes
4355,31,Male,IT,IT Manager,Technical Degree,33232,0,8,1,2,No
4356,55,Female,Operations,Operations Executive,Technical Degree,179460,0,1,2,1,No
4357,43,Male,Sales,Sales Manager,Medical,136756,12,20,4,1,Yes
4358,33,Female,HR,HR Executive,Life Sciences,107873,1,13,2,3,Yes
4359,41,Female,Finance,Finance Manager,Life Sciences,94963,16,21,2,4,No
4360,51,Female,Marketing,Marketing Executive,Medical,88310,14,20,2,2,No
4361,22,Female,Finance,Analyst,Life Sciences,95189,0,2,3,3,No
4362,57,Male,IT,Data Analyst,Medical,133637,11,12,3,1,Yes
4363,52,Male,Finance,Analyst,Technical Degree,72342,7,28,4,3,No
4364,44,Male,Marketing,Marketing Manager,Marketing,137587,11,15,1,2,No
4365,47,Male,Operations,Operations Manager,Life Sciences,70488,14,24,4,3,No
4366,53,Female,Operations,Operations Executive,Finance,103663,19,20,2,3,No
4367,42,Male,Finance,Analyst,Human Resources,137663,20,22,2,4,No
4368,36,Female,Marketing,Marketing Executive,Life Sciences,144175,16,16,3,1,No
4369,60,Male,IT,BI Analyst,Finance,108176,2,34,1,3,No
4370,43,Male,Finance,Analyst,Human Resources,95630,10,22,4,3,Yes
4371,48,Male,Operations,Operations Executive,Technical Degree,116430,3,6,4,2,No
4372,35,Female,HR,HR Executive,Technical Degree,165285,3,8,3,4,No
4373,41,Male,HR,HR Executive,Life Sciences,29421,8,18,1,2,No
4374,24,Male,Operations,Operations Manager,Life Sciences,88684,3,4,1,3,No
4375,34,Female,HR,HR Manager,Finance,66696,2,13,4,2,Yes
4376,43,Female,Finance,Finance Manager,Finance,157380,12,14,3,4,No
4377,35,Female,IT,Data Analyst,Life Sciences,79400,7,11,1,1,No
4378,49,Female,Operations,Operations Manager,Human Resources,164134,17,24,2,1,No
4379,59,Female,HR,HR Executive,Technical Degree,77055,14,30,1,1,No
4380,46,Female,Marketing,Marketing Manager,Marketing,29646,20,25,4,3,No
4381,45,Female,Marketing,Marketing Manager,Technical Degree,25929,20,23,2,2,No
4382,42,Female,Operations,Operations Manager,Finance,169747,1,19,1,2,Yes
4383,37,Male,HR,HR Executive,Finance,37319,12,16,4,3,No
4384,55,Female,IT,BI Analyst,Finance,154743,8,23,2,2,Yes
4385,21,Male,Finance,Finance Manager,Life Sciences,51539,1,1,4,1,No
4386,24,Female,Sales,Sales Executive,Marketing,153004,1,4,2,1,No
4387,46,Male,IT,Developer,Human Resources,135178,13,23,3,4,Yes
4388,43,Male,Marketing,Marketing Executive,Medical,114561,5,19,4,3,No
4389,33,Male,HR,HR Executive,Marketing,26354,0,10,1,4,Yes
4390,31,Female,Sales,Sales Manager,Human Resources,40575,9,9,4,3,Yes
4391,34,Male,Marketing,Marketing Manager,Life Sciences,124035,0,8,1,3,Yes
4392,29,Female,IT,IT Manager,Life Sciences,103826,3,4,4,3,No
4393,24,Female,Sales,Sales Manager,Medical,137737,3,3,4,2,No
4394,25,Male,Operations,Operations Executive,Medical,167444,2,2,1,1,Yes
4395,51,Female,Sales,Sales Manager,Life Sciences,164739,19,31,1,1,No
4396,46,Female,Marketing,Marketing Manager,Human Resources,137344,8,22,3,3,No
4397,35,Male,Operations,Operations Executive,Life Sciences,145892,7,13,3,3,No
4398,51,Male,Operations,Operations Executive,Medical,166540,16,25,4,3,No
4399,41,Male,Sales,Sales Manager,Life Sciences,94353,6,12,2,1,No
4400,21,Female,IT,Developer,Technical Degree,127930,0,0,4,3,No
4401,39,Female,HR,HR Manager,Marketing,80264,2,15,2,3,Yes
4402,24,Male,Marketing,Marketing Executive,Human Resources,157895,1,3,2,1,No
4403,22,Male,HR,HR Executive,Life Sciences,92694,2,2,1,4,No
4404,53,Female,HR,HR Manager,Finance,104835,0,19,2,1,No
4405,29,Male,IT,IT Manager,Life Sciences,60006,1,2,4,1,No
4406,50,Male,Operations,Operations Executive,Human Resources,86074,13,26,3,2,Yes
4407,49,Female,IT,Data Analyst,Medical,28275,3,5,4,1,No
4408,38,Male,Marketing,Marketing Manager,Technical Degree,105514,13,18,1,3,No
4409,48,Male,Operations,Operations Manager,Technical Degree,112997,17,26,2,4,No
4410,50,Male,HR,HR Manager,Finance,166130,14,26,4,4,No
4411,26,Male,Operations,Operations Manager,Finance,33914,3,6,2,2,No
4412,27,Male,IT,Developer,Technical Degree,117520,4,4,1,4,No
4413,60,Female,Marketing,Marketing Executive,Human Resources,83327,19,31,2,2,Yes
4414,42,Female,IT,Data Analyst,Finance,44739,18,21,1,3,No
4415,35,Male,Marketing,Marketing Executive,Technical Degree,128165,9,9,2,1,No
4416,46,Male,Marketing,Marketing Manager,Finance,75597,1,22,1,1,No
4417,37,Female,Operations,Operations Executive,Medical,173747,6,10,2,4,No
4418,49,Female,Sales,Sales Manager,Life Sciences,90228,19,29,3,4,No
4419,50,Female,Marketing,Marketing Manager,Technical Degree,49730,12,16,4,3,No
4420,29,Female,IT,BI Analyst,Life Sciences,61715,9,9,4,2,No
4421,58,Female,Operations,Operations Executive,Technical Degree,135264,10,13,2,1,No
4422,45,Male,Operations,Operations Executive,Technical Degree,149984,4,18,2,2,Yes
4423,29,Female,Operations,Operations Executive,Life Sciences,128114,8,9,4,2,No
4424,37,Male,Operations,Operations Manager,Technical Degree,136496,8,15,3,2,No
4425,54,Female,IT,IT Manager,Life Sciences,55100,10,34,4,2,Yes
4426,36,Female,IT,Developer,Life Sciences,62639,11,16,3,3,No
4427,21,Male,Marketing,Marketing Manager,Human Resources,140244,0,1,3,3,No
4428,40,Male,IT,IT Manager,Life Sciences,160700,17,20,3,1,No
4429,48,Female,HR,HR Manager,Medical,165450,1,16,2,2,No
4430,37,Male,HR,HR Executive,Technical Degree,100218,11,12,1,4,No
4431,27,Female,HR,HR Manager,Life Sciences,117496,7,7,3,4,Yes
4432,23,Male,Sales,Sales Executive,Technical Degree,146235,0,2,2,1,No
4433,39,Male,Operations,Operations Manager,Marketing,27148,17,19,1,2,No
4434,27,Male,IT,IT Manager,Medical,156570,5,6,3,2,No
4435,39,Male,Sales,Sales Manager,Finance,174401,8,15,3,1,No
4436,55,Male,HR,HR Executive,Medical,68666,19,24,1,4,No
4437,41,Female,Operations,Operations Manager,Technical Degree,33634,17,19,2,2,No
4438,41,Female,HR,HR Manager,Technical Degree,58946,17,20,1,2,No
4439,47,Male,IT,Data Analyst,Finance,170338,1,1,1,3,No
4440,21,Male,Sales,Sales Executive,Medical,25121,0,0,3,2,No
4441,31,Male,IT,IT Manager,Medical,38399,11,11,2,1,No
4442,57,Female,Sales,Sales Manager,Marketing,68595,5,35,2,4,No
4443,38,Male,Sales,Sales Manager,Human Resources,42763,2,13,1,4,Yes
4444,60,Male,Marketing,Marketing Executive,Technical Degree,105806,5,31,2,4,Yes
4445,45,Female,Operations,Operations Executive,Medical,177731,6,23,4,3,No
4446,60,Female,Sales,Sales Executive,Human Resources,87851,4,18,3,3,No
4447,37,Male,HR,HR Executive,Technical Degree,81504,12,17,1,4,Yes
4448,44,Male,Finance,Finance Manager,Finance,64213,6,6,4,1,No
4449,25,Male,Operations,Operations Manager,Human Resources,173452,3,4,3,2,No
4450,38,Male,Operations,Operations Executive,Human Resources,166927,10,14,1,1,No
4451,53,Female,Marketing,Marketing Executive,Life Sciences,160288,8,18,3,4,No
4452,47,Male,Sales,Sales Executive,Human Resources,160465,5,22,4,3,No
4453,22,Male,Marketing,Marketing Executive,Medical,30899,0,2,3,4,No
4454,34,Male,IT,BI Analyst,Technical Degree,109358,12,14,4,3,No
4455,47,Male,Finance,Finance Manager,Life Sciences,168455,16,16,3,4,No
4456,56,Male,Sales,Sales Manager,Technical Degree,80329,3,11,4,2,No
4457,51,Male,Operations,Operations Manager,Human Resources,60499,1,1,3,1,No
4458,29,Female,Marketing,Marketing Manager,Human Resources,95599,4,9,4,1,No
4459,31,Male,Marketing,Marketing Manager,Finance,151981,4,11,3,4,No
4460,42,Male,Operations,Operations Executive,Life Sciences,165665,14,16,1,1,No
4461,36,Male,Marketing,Marketing Manager,Life Sciences,105581,8,15,1,1,No
4462,31,Male,Marketing,Marketing Executive,Human Resources,107845,3,3,4,3,No
4463,53,Female,Operations,Operations Executive,Marketing,115235,15,27,4,3,No
4464,56,Female,Finance,Finance Manager,Human Resources,166716,10,22,3,1,No
4465,54,Male,Finance,Finance Manager,Life Sciences,130082,5,26,3,4,Yes
4466,42,Male,Sales,Sales Executive,Technical Degree,131223,11,15,3,3,No
4467,29,Female,IT,BI Analyst,Life Sciences,158358,9,9,3,3,No
4468,44,Female,Marketing,Marketing Manager,Medical,126092,1,11,2,2,No
4469,25,Female,Finance,Analyst,Technical Degree,179806,4,4,4,1,No
4470,41,Male,Marketing,Marketing Manager,Finance,67868,18,20,2,1,No
4471,25,Male,HR,HR Manager,Finance,146115,4,5,1,1,No
4472,49,Male,Marketing,Marketing Manager,Medical,75771,14,23,4,1,No
4473,59,Female,Operations,Operations Manager,Human Resources,51047,4,32,3,2,No
4474,40,Male,Finance,Analyst,Finance,160470,15,18,2,4,Yes
4475,50,Female,Operations,Operations Manager,Finance,107939,12,21,1,3,Yes
4476,25,Male,Finance,Analyst,Finance,172950,5,5,1,1,No
4477,47,Female,Sales,Sales Executive,Technical Degree,108507,0,11,4,3,Yes
4478,55,Male,Operations,Operations Manager,Finance,175267,14,27,3,3,No
4479,54,Male,HR,HR Manager,Life Sciences,34107,2,16,4,2,No
4480,43,Female,Operations,Operations Executive,Technical Degree,53603,18,20,2,2,No
4481,33,Female,Operations,Operations Executive,Human Resources,160353,2,7,1,2,No
4482,45,Female,Sales,Sales Executive,Medical,95776,5,19,2,3,Yes
4483,33,Female,HR,HR Manager,Finance,39341,2,9,2,2,Yes
4484,54,Female,Sales,Sales Executive,Technical Degree,124703,2,4,1,4,No
4485,38,Female,HR,HR Executive,Human Resources,72568,13,13,4,2,No
4486,46,Female,Finance,Analyst,Marketing,168466,20,21,4,1,No
4487,26,Male,Sales,Sales Manager,Finance,117013,2,3,1,4,Yes
4488,23,Male,IT,BI Analyst,Finance,165505,2,3,3,2,No
4489,39,Female,HR,HR Manager,Marketing,69160,15,16,3,1,No
4490,25,Male,Sales,Sales Manager,Human Resources,29457,0,1,1,3,No
4491,33,Female,Finance,Analyst,Medical,157797,4,4,4,1,No
4492,35,Male,Marketing,Marketing Executive,Medical,118771,10,12,4,2,No
4493,34,Male,HR,HR Manager,Life Sciences,140018,9,13,3,4,No
4494,52,Male,Finance,Finance Manager,Human Resources,78068,6,32,1,4,No
4495,21,Female,Marketing,Marketing Manager,Life Sciences,104687,1,1,3,4,No
4496,41,Male,Sales,Sales Manager,Finance,133101,0,10,4,3,No
4497,55,Female,IT,BI Analyst,Marketing,155242,12,30,2,2,Yes
4498,36,Male,Sales,Sales Manager,Human Resources,129673,0,1,2,1,No
4499,27,Male,Operations,Operations Manager,Technical Degree,88485,3,6,3,1,No
4500,24,Female,Marketing,Marketing Executive,Finance,53524,1,4,2,2,Yes
4501,21,Male,Sales,Sales Manager,Marketing,111477,0,1,3,2,Yes
4502,22,Male,Finance,Analyst,Marketing,59472,0,0,1,1,Yes
4503,55,Female,IT,Data Analyst,Medical,86812,5,13,3,1,No
4504,42,Female,Sales,Sales Executive,Human Resources,109597,7,12,4,1,No
4505,54,Female,HR,HR Manager,Human Resources,152976,8,21,4,3,Yes
4506,34,Female,Operations,Operations Manager,Life Sciences,97108,6,7,1,2,Yes
4507,46,Male,Operations,Operations Executive,Life Sciences,123754,7,14,1,2,No
4508,48,Male,Marketing,Marketing Manager,Human Resources,67956,15,28,4,1,No
4509,39,Male,HR,HR Executive,Medical,167923,10,19,4,4,No
4510,40,Male,Marketing,Marketing Executive,Marketing,65946,6,14,1,3,No
4511,54,Female,HR,HR Executive,Marketing,161850,7,13,1,2,No
4512,34,Male,Marketing,Marketing Executive,Medical,32326,5,14,4,2,No
4513,23,Male,Marketing,Marketing Manager,Marketing,103458,0,2,1,2,No
4514,37,Male,Operations,Operations Executive,Finance,141070,11,14,1,2,No
4515,23,Female,Marketing,Marketing Manager,Technical Degree,65964,2,3,2,2,No
4516,33,Female,Sales,Sales Manager,Medical,169917,13,13,2,2,No
4517,60,Female,Marketing,Marketing Manager,Technical Degree,114219,2,3,2,1,No
4518,44,Female,Operations,Operations Manager,Marketing,40517,18,20,2,3,No
4519,33,Male,HR,HR Executive,Medical,151367,0,0,1,4,No
4520,53,Female,IT,BI Analyst,Marketing,144637,9,21,3,4,No
4521,38,Female,Marketing,Marketing Executive,Medical,121136,17,17,4,3,Yes
4522,50,Female,HR,HR Executive,Finance,70275,0,23,3,2,No
4523,27,Male,Marketing,Marketing Manager,Finance,41279,1,6,3,3,No
4524,30,Female,Finance,Analyst,Life Sciences,141836,6,9,4,1,No
4525,57,Female,Marketing,Marketing Manager,Marketing,151844,12,21,1,2,Yes
4526,33,Male,Finance,Finance Manager,Marketing,31150,11,11,4,3,No
4527,39,Male,IT,Developer,Finance,40376,7,11,2,4,Yes
4528,28,Male,Finance,Analyst,Medical,112857,0,1,4,2,No
4529,36,Female,Marketing,Marketing Manager,Technical Degree,73846,2,13,2,3,Yes
4530,39,Female,Operations,Operations Manager,Technical Degree,146514,14,18,1,4,No
4531,53,Male,Finance,Analyst,Human Resources,86015,13,33,1,4,No
4532,23,Female,Operations,Operations Executive,Medical,53609,0,0,2,3,No
4533,46,Female,Sales,Sales Manager,Technical Degree,58775,19,23,1,1,No
4534,22,Male,Marketing,Marketing Executive,Human Resources,178137,1,2,1,1,No
4535,25,Male,HR,HR Executive,Life Sciences,174426,5,5,2,1,No
4536,39,Male,Marketing,Marketing Manager,Finance,47439,1,9,2,1,Yes
4537,25,Female,Finance,Analyst,Medical,122116,0,2,1,2,Yes
4538,45,Female,Finance,Analyst,Life Sciences,137893,13,13,4,3,No
4539,43,Male,Finance,Analyst,Human Resources,130680,2,12,1,3,Yes
4540,30,Female,IT,Developer,Life Sciences,85380,1,6,4,1,Yes
4541,48,Female,Sales,Sales Executive,Medical,148439,5,28,1,3,Yes
4542,28,Female,HR,HR Manager,Finance,52535,0,6,4,3,Yes
4543,41,Male,IT,Data Analyst,Marketing,56846,11,14,1,4,Yes
4544,49,Male,HR,HR Executive,Technical Degree,33346,4,14,3,3,No
4545,23,Male,Sales,Sales Manager,Finance,108257,3,3,2,2,No
4546,25,Male,Sales,Sales Executive,Marketing,95487,4,4,1,1,No
4547,28,Female,Marketing,Marketing Manager,Finance,73426,2,7,4,3,No
4548,60,Male,Operations,Operations Manager,Marketing,94386,4,26,2,3,No
4549,37,Female,IT,IT Manager,Medical,88661,5,12,4,4,No
4550,23,Female,Sales,Sales Executive,Marketing,69842,2,2,2,4,Yes
4551,52,Male,Sales,Sales Manager,Life Sciences,160437,15,30,2,4,No
4552,53,Male,IT,Developer,Marketing,39105,4,12,2,3,Yes
4553,43,Female,Marketing,Marketing Executive,Human Resources,71770,14,23,1,2,No
4554,31,Male,Sales,Sales Manager,Human Resources,141973,0,1,2,3,No
4555,24,Male,Marketing,Marketing Manager,Medical,178728,4,4,4,1,No
4556,36,Female,Finance,Analyst,Life Sciences,150183,0,5,4,4,No
4557,35,Female,Operations,Operations Manager,Finance,177886,6,9,3,1,No
4558,21,Male,IT,IT Manager,Finance,30190,1,1,1,1,No
4559,56,Male,Operations,Operations Executive,Technical Degree,134075,6,7,2,3,Yes
4560,39,Female,Finance,Finance Manager,Marketing,178364,9,10,3,1,No
4561,46,Male,IT,Developer,Medical,28368,1,12,2,1,No
4562,40,Male,Sales,Sales Executive,Marketing,133280,19,19,4,3,No
4563,49,Female,Sales,Sales Manager,Technical Degree,49530,8,26,1,4,No
4564,38,Female,Sales,Sales Executive,Technical Degree,113864,6,13,2,1,No
4565,32,Male,Marketing,Marketing Executive,Medical,38746,9,11,2,4,Yes
4566,48,Female,Sales,Sales Executive,Human Resources,170546,15,19,4,4,No
4567,41,Male,Finance,Analyst,Human Resources,90099,2,12,3,4,No
4568,31,Male,Sales,Sales Executive,Life Sciences,168049,0,7,1,1,Yes
4569,36,Male,Sales,Sales Executive,Human Resources,26447,4,16,2,2,No
4570,57,Female,Sales,Sales Executive,Life Sciences,153205,14,25,3,1,No
4571,52,Female,Operations,Operations Executive,Finance,106901,12,20,3,1,No
4572,25,Female,Marketing,Marketing Manager,Marketing,62043,3,5,2,2,No
4573,22,Male,IT,Developer,Medical,34857,1,2,2,4,Yes
4574,47,Female,Marketing,Marketing Manager,Human Resources,178282,11,21,2,1,No
4575,37,Male,Operations,Operations Manager,Medical,178351,6,9,4,3,No
4576,35,Female,Sales,Sales Executive,Technical Degree,140577,9,13,4,1,No
4577,35,Female,Finance,Analyst,Technical Degree,124022,14,14,1,1,No
4578,59,Male,HR,HR Manager,Finance,127851,9,23,2,1,No
4579,57,Female,Finance,Analyst,Marketing,66536,0,0,3,2,No
4580,46,Female,HR,HR Manager,Human Resources,43190,2,12,2,1,No
